ML Catalog #,Format,Scientific Name,Common Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),Age/Sex,Behaviors,Playback,Collected,Specimen ID,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed?,Air Temp,Water Temp,Comments,Observation Details,Class,Order,Family,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2 Display Name,Recordist 2 Profile URL,Average Community Rating,Number of Ratings,Asset State,Asset Tags,Contributor Profile URL,Original Image Height,Original Image Width,Specimen Page URL,eBird Checklist URL,ebird Species URL
41337601,Photo,Aphelocoma californica,California Scrub-Jay,,Nels Nelson,11/29/16,2016,11,29,900,United States,Oregon,Umatilla,McNary Wildlife Nature Area,45.9287,-119.3131,,Unknown,,Not Used,,,,,,,S32788089,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/NDA5ODIw,827,1060,https://macaulaylibrary.org/asset/41337601,https://ebird.org/view/checklist/S32788089,https://ebird.org/species/cowscj1
41216111,Photo,Aphelocoma californica,California Scrub-Jay,,Don Glasco,11/25/16,2016,11,25,1130,United States,Nevada,Washoe,US-NV-Reno-9803 Dixon Ln - 39.4474x-119.7803,39.4474,-119.7803,,Adult,,Not Used,,,,,,,S32714828,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/MTgyOTk1,2522,2004,https://macaulaylibrary.org/asset/41216111,https://ebird.org/view/checklist/S32714828,https://ebird.org/species/cowscj1
40905771,Photo,Aphelocoma californica,California Scrub-Jay,,Maury Swoveland,11/25/16,2016,11,25,1136,United States,California,San Bernardino,Big Morongo Canyon Preserve,34.0507,-116.5694,,Adult,,Not Used,,,,,,,S32714126,,,,,In the brush on the desert willow walk,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/Mjg3MzM4,2595,1958,https://macaulaylibrary.org/asset/40905771,https://ebird.org/view/checklist/S32714126,https://ebird.org/species/cowscj1
40503471,Photo,Aphelocoma californica,California Scrub-Jay,,James McNamara,11/13/16,2016,11,13,800,United States,California,Los Angeles,South Coast Botanic Garden,33.7834,-118.3439,,Unknown,,Not Used,,,,,,,S32645560,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/Njg2MTA3,1562,2777,https://macaulaylibrary.org/asset/40503471,https://ebird.org/view/checklist/S32645560,https://ebird.org/species/cowscj1
40069151,Photo,Aphelocoma californica,California Scrub-Jay,,Barbara Combs,11/15/16,2016,11,15,1109,United States,Oregon,Lane,My Yard,44.0767,-123.1339,,Unknown,,Not Used,,,,,,,S32567059,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,,2697,1340,https://macaulaylibrary.org/asset/40069151,https://ebird.org/view/checklist/S32567059,https://ebird.org/species/cowscj1
40048871,Photo,Aphelocoma californica,California Scrub-Jay,,Sharon Hull,11/15/16,2016,11,15,1323,United States,California,Santa Cruz,UC Santa Cruz--Arboretum,36.9828,-122.0609,,Unknown,,Not Used,,,,,,,S32571692,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/MTQxMjY1,3456,4608,https://macaulaylibrary.org/asset/40048871,https://ebird.org/view/checklist/S32571692,https://ebird.org/species/cowscj1
40032241,Photo,Aphelocoma californica,California Scrub-Jay,,Sharon J,11/15/16,2016,11,15,955,United States,California,Alameda,2200 block Derby ST,37.8607,-122.2632,,Adult,,Not Used,,,,,,,S32566282,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,,900,1200,https://macaulaylibrary.org/asset/40032241,https://ebird.org/view/checklist/S32566282,https://ebird.org/species/cowscj1
37692491,Photo,Aphelocoma californica,California Scrub-Jay,,Tom Edell,10/18/16,2016,10,18,849,United States,California,San Luis Obispo,Whale Rock Reservoir,35.4637,-120.8708,,Unknown,,Not Used,,,,,,,S32100019,,,,"California Scrub-Jay, Whale Rock Reservoir, San Luis Obispo County, California, 18 Oct 2016, Tom M. Edell",,,,,Aphelocoma californica,cowscj1,Species,18840,,,4.5,2,committed,,https://ebird.org/profile/NzUwOQ,2378,3220,https://macaulaylibrary.org/asset/37692491,https://ebird.org/view/checklist/S32100019,https://ebird.org/species/cowscj1
36360021,Photo,Aphelocoma californica,California Scrub-Jay,,Matt Davis,9/30/16,2016,9,30,700,United States,California,Yolo,Babel Slough ,38.4795,-121.552,,Unknown,,Not Used,,,,,,,S31827860,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,4.5,2,committed,,,1842,2585,https://macaulaylibrary.org/asset/36360021,https://ebird.org/view/checklist/S31827860,https://ebird.org/species/cowscj1
34338861,Photo,Aphelocoma californica,California Scrub-Jay,,Jamie Chavez,9/5/16,2016,9,5,800,United States,California,San Luis Obispo,Pismo SB--Oceano Campground,35.1086,-120.6265,,Adult,,Not Used,,,,,,,S31441292,,,,"California Scrub-Jay at Pismo State Beach - Oceano Campground, Oceano CA",,,,,Aphelocoma californica,cowscj1,Species,18840,,,4.5,2,committed,,https://ebird.org/profile/MjExMDE,1333,2000,https://macaulaylibrary.org/asset/34338861,https://ebird.org/view/checklist/S31441292,https://ebird.org/species/cowscj1
64997611,Photo,Aphelocoma californica,California Scrub-Jay,,Chase Birdsmore,6/5/16,2016,6,5,1020,United States,Washington,Klickitat,Bingen Pond,45.7085,-121.4624,,Unknown,,Not Used,,,,,,,S37519855,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4,2,committed,,,3864,5152,https://macaulaylibrary.org/asset/64997611,https://ebird.org/view/checklist/S37519855,https://ebird.org/species/cowscj1
64221491,Photo,Aphelocoma californica,California Scrub-Jay,,Rod Higbie,3/31/16,2016,3,31,900,United States,California,Los Angeles,Frank G. Bonelli Regional Park,34.0824,-117.799,,Unknown,,Not Used,,,,,,,S28668240,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4,2,committed,,,1818,2524,https://macaulaylibrary.org/asset/64221491,https://ebird.org/view/checklist/S28668240,https://ebird.org/species/cowscj1
51085241,Photo,Aphelocoma californica,California Scrub-Jay,,Rob O'Donnell,9/2/16,2016,9,2,903,United States,California,Sonoma,Spring Lake Regional Park,38.4542,-122.6509,,Unknown,,Not Used,,,,,,,S31376285,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,4,2,committed,,https://ebird.org/profile/MTMyOTM2,2265,3633,https://macaulaylibrary.org/asset/51085241,https://ebird.org/view/checklist/S31376285,https://ebird.org/species/cowscj1
43835141,Photo,Aphelocoma californica,California Scrub-Jay,,Kent Forward,12/29/16,2016,12,29,1322,United States,California,San Mateo,Rancho Corral de Tierra--Moss Beach area,37.5289,-122.5005,,Unknown,,Not Used,,,,,,,S33278861,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,4,2,committed,,https://ebird.org/profile/Mjg3NDg2,2549,4531,https://macaulaylibrary.org/asset/43835141,https://ebird.org/view/checklist/S33278861,https://ebird.org/species/cowscj1
41832091,Photo,Aphelocoma californica,California Scrub-Jay,,Jacob Mathison,11/25/16,2016,11,25,0,United States,Oregon,Benton,William L. Finley NWR--Headquarters,44.4082,-123.3367,,Unknown,,Not Used,,,,,,,S32880680,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,4,2,committed,,https://ebird.org/profile/NjU4MTEy,3000,4000,https://macaulaylibrary.org/asset/41832091,https://ebird.org/view/checklist/S32880680,https://ebird.org/species/cowscj1
71788271,Photo,Aphelocoma californica,California Scrub-Jay,,Liron Gertsman,4/11/15,2015,4,11,1415,Canada,British Columbia,Metro Vancouver,Maple Ridge--Scrub Jay spot,49.219,-122.6116,,Unknown,,Not Used,,,,,,,S22816794,,,,,Great looks of the pair that has been at this location for about 2 years,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.857142857,7,committed,,https://ebird.org/profile/MzA0MzYx,1200,1800,https://macaulaylibrary.org/asset/71788271,https://ebird.org/view/checklist/S22816794,https://ebird.org/species/cowscj1
20230051,Photo,Aphelocoma californica,California Scrub-Jay,,Michael Rieser,9/28/15,2015,9,28,932,United States,California,Monterey,"Pt. Pinos--general (sea & shore Coral to Jewell, Crespi pond, Lighthouse)",36.6366,-121.9338,,Adult,,Not Used,,,,,,,S25217308,,,,Prey: Jerusalem cricket,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.6,5,committed,,https://ebird.org/profile/MTY4MjM3,652,981,https://macaulaylibrary.org/asset/20230051,https://ebird.org/view/checklist/S25217308,https://ebird.org/species/cowscj1
77804751,Photo,Aphelocoma californica,California Scrub-Jay,,Justin Guzman,10/4/15,2015,10,4,1100,United States,California,Solano,"Alamo Creek bike trail, Vacaville, CA",38.339,-121.9802,,Adult,,Not Used,,,,,,,S41018433,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,5,2,committed,,https://ebird.org/profile/OTg2ODg3,375,640,https://macaulaylibrary.org/asset/77804751,https://ebird.org/view/checklist/S41018433,https://ebird.org/species/cowscj1
21822041,Photo,Aphelocoma californica,California Scrub-Jay,,Donna Pomeroy,12/10/15,2015,12,10,1200,United States,California,San Mateo,Dpom's yard,37.5069,-122.4817,,Unknown,,Not Used,,,,,,,S26233079,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,5,2,committed,,https://ebird.org/profile/MzEzNjQ1,3648,5472,https://macaulaylibrary.org/asset/21822041,https://ebird.org/view/checklist/S26233079,https://ebird.org/species/cowscj1
20489881,Photo,Aphelocoma californica,California Scrub-Jay,,Joseph Blowers,10/22/15,2015,10,22,718,United States,Oregon,Clackamas,Thomas Creek Farm,45.1186,-122.5849,,Unknown,,Not Used,,,,,,,S25507764,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,5,2,committed,,https://ebird.org/profile/MzAyNzg,3456,5184,https://macaulaylibrary.org/asset/20489881,https://ebird.org/view/checklist/S25507764,https://ebird.org/species/cowscj1
77706011,Photo,Aphelocoma californica,California Scrub-Jay,,Justin Guzman,4/27/15,2015,4,27,1100,United States,California,San Mateo,San Bruno Mountain,37.6936,-122.4351,,Unknown,,Not Used,,,,,,,S41001201,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,3.6,5,committed,,https://ebird.org/profile/OTg2ODg3,361,640,https://macaulaylibrary.org/asset/77706011,https://ebird.org/view/checklist/S41001201,https://ebird.org/species/cowscj1
39544791,Photo,Aphelocoma californica,California Scrub-Jay,,Brooke Miller,3/3/15,2015,3,3,836,United States,California,Santa Clara,Vasona Lake County Park,37.2385,-121.971,,Unknown,,Not Used,,,,,,,S22166539,,,,,"9:09 AM, (37.23874, -121.97030)",,,,Aphelocoma californica,cowscj1,Species,18840,,,4,3,committed,,https://ebird.org/profile/MTY4MDc2,1193,1545,https://macaulaylibrary.org/asset/39544791,https://ebird.org/view/checklist/S22166539,https://ebird.org/species/cowscj1
67828711,Photo,Aphelocoma californica,California Scrub-Jay,,Jon. Anderson,4/18/15,2015,4,18,933,United States,Washington,Grays Harbor,Oakville - Regional Event Center,46.8401,-123.2441,,Unknown,,Not Used,,,,,,,S22936403,,,,,,,,,Aphelocoma californica,cowscj1,Species,18840,,,4.5,2,committed,,https://ebird.org/profile/MzIxMjk5,1391,2265,https://macaulaylibrary.org/asset/67828711,https://ebird.org/view/checklist/S22936403,https://ebird.org/species/cowscj1
64016461,Photo,Aphelocoma californica,California Scrub-Jay,,Carole Rose,1/11/15,2015,1,11,1157,United States,California,Monterey,"Carmel Valley, Community Park",36.4834,-121.7364,,Unknown,,Not Used,,,,,,,S21323118,,,,,,,,,Aphelocoma californica,cowscj1,Species,20216,,,4.5,2,committed,,https://ebird.org/profile/MTg3MTU5,3381,2254,https://macaulaylibrary.org/asset/64016461,https://ebird.org/view/checklist/S21323118,https://ebird.org/species/cowscj1
39544741,Photo,Aphelocoma californica,California Scrub-Jay,,Brooke Miller,3/3/15,2015,3,3,836,United States,California,Santa Clara,Vasona Lake County Park,37.2385,-121.971,,Unknown,,Not Used,,,,,,,S22166539,,,,,"9:09 AM, (37.23874, -121.97030)",,,,Aphelocoma californica,cowscj1,Species,18840,,,3.666666667,3,committed,,https://ebird.org/profile/MTY4MDc2,890,1246,https://macaulaylibrary.org/asset/39544741,https://ebird.org/view/checklist/S22166539,https://ebird.org/species/cowscj1
