ML Catalog #,Format,Scientific Name,Common Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),Age/Sex,Behaviors,Playback,Collected,Specimen ID,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed?,Air Temp,Water Temp,Comments,Observation Details,Class,Order,Family,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2 Display Name,Recordist 2 Profile URL,Average Community Rating,Number of Ratings,Asset State,Asset Tags,Contributor Profile URL,Original Image Height,Original Image Width,Specimen Page URL,eBird Checklist URL,ebird Species URL
88180561,Photo,Cyanocitta cristata,Blue Jay,,Barry Blust,3/3/18,2018,3,3,713,United States,Pennsylvania,Chester,"Yard @ 21 Rabbit Run Lane, Glenmoore",40.101,-75.731,,Unknown,,Not Used,,,,,,,S43330788,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.333333333,24,committed,,https://ebird.org/profile/NjU1Mw,3712,5568,https://macaulaylibrary.org/asset/88180561,https://ebird.org/view/checklist/S43330788,https://ebird.org/species/blujay
84446201,Photo,Cyanocitta cristata,Blue Jay,,Cathy Pondelicek,1/25/18,2018,1,25,1000,United States,Illinois,DuPage,"Pershing Ave/Blanchard St Downers Grove, Illinois",41.782,-88.0357,,Unknown,,Not Used,,,,,,,S42460277,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.151515152,33,committed,,https://ebird.org/profile/Nzc2NTU2,,,https://macaulaylibrary.org/asset/84446201,https://ebird.org/view/checklist/S42460277,https://ebird.org/species/blujay
83766061,Photo,Cyanocitta cristata,Blue Jay,,David Beadle,1/27/18,2018,1,27,1400,Canada,Ontario,Durham,Whitby--Lynde Shores Conservation Area,43.8492,-78.9636,,Unknown,,Not Used,,,,,,,S42322940,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,5,5,committed,,https://ebird.org/profile/MzQwODUx,3438,5076,https://macaulaylibrary.org/asset/83766061,https://ebird.org/view/checklist/S42322940,https://ebird.org/species/blujay
107834731,Photo,Cyanocitta cristata,Blue Jay,,Anthony Watson,5/10/18,2018,5,10,1230,United States,Wisconsin,Milwaukee,Wehr Nature Center,42.9266,-88.0345,,Adult Male,,Not Used,,,,,,,S47268001,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,6,committed,,https://ebird.org/profile/MTExODA1MQ,1694,1355,https://macaulaylibrary.org/asset/107834731,https://ebird.org/view/checklist/S47268001,https://ebird.org/species/blujay
88505111,Photo,Cyanocitta cristata,Blue Jay,,Yves Dugré,3/3/18,2018,3,3,605,Canada,Quebec,La Tuque,Zec wessonneau - secteur lac Latour,47.1544,-73.0446,,Unknown,,Not Used,,,,,,,S43351561,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4,10,committed,,https://ebird.org/profile/Mzc1Njk1,1595,2001,https://macaulaylibrary.org/asset/88505111,https://ebird.org/view/checklist/S43351561,https://ebird.org/species/blujay
91097501,Photo,Cyanocitta cristata,Blue Jay,,Douglas Gimler,3/21/18,2018,3,21,1015,United States,Vermont,Essex,Victory Basin North,44.5462,-71.7835,,Unknown,,Not Used,,,,,,,S43908245,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,5,4,committed,,,1200,944,https://macaulaylibrary.org/asset/91097501,https://ebird.org/view/checklist/S43908245,https://ebird.org/species/blujay
120226251,Photo,Cyanocitta cristata,Blue Jay,,Brad Imhoff,10/23/18,2018,10,23,1034,United States,Ohio,Licking,Pinetree Drive,40.0923,-82.4816,,Unknown,,Not Used,,,,,,,S49399447,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,5,4,committed,,https://ebird.org/profile/NDEwNzAz,,,https://macaulaylibrary.org/asset/120226251,https://ebird.org/view/checklist/S49399447,https://ebird.org/species/blujay
91097511,Photo,Cyanocitta cristata,Blue Jay,,Douglas Gimler,3/21/18,2018,3,21,1015,United States,Vermont,Essex,Victory Basin North,44.5462,-71.7835,,Unknown,,Not Used,,,,,,,S43908245,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.6,5,committed,,,1200,955,https://macaulaylibrary.org/asset/91097511,https://ebird.org/view/checklist/S43908245,https://ebird.org/species/blujay
86280571,Photo,Cyanocitta cristata,Blue Jay,,Mary Brown,2/17/18,2018,2,17,805,United States,New Mexico,Los Alamos,Pinon Park,35.8242,-106.2132,,Unknown,,Not Used,,,,,,,S42888038,,,,,Regular visitor this winter.,,,,Cyanocitta cristata,blujay,Species,20207,,,4.75,4,committed,,,3020,4043,https://macaulaylibrary.org/asset/86280571,https://ebird.org/view/checklist/S42888038,https://ebird.org/species/blujay
85418921,Photo,Cyanocitta cristata,Blue Jay,,Michael Hatton,2/1/18,2018,2,1,956,Canada,Ontario,Muskoka,Leonard Lake - Yard List,45.0762,-79.4537,,Adult,,Not Used,,,,,,,S42408797,,,,,A party of 10 all visible at one glance.,,,,Cyanocitta cristata,blujay,Species,18831,,,4.75,4,committed,multiple_species,https://ebird.org/profile/NDMxNjU3,1920,2872,https://macaulaylibrary.org/asset/85418921,https://ebird.org/view/checklist/S42408797,https://ebird.org/species/blujay
84283151,Photo,Cyanocitta cristata,Blue Jay,,Noah Strycker,1/21/18,2018,1,21,845,United States,Florida,Collier,Corkscrew Swamp Sanctuary,26.3754,-81.604,,Unknown,,Not Used,,,,,,,S42129598,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.75,4,committed,,https://ebird.org/profile/MjM2NDMw,800,1200,https://macaulaylibrary.org/asset/84283151,https://ebird.org/view/checklist/S42129598,https://ebird.org/species/blujay
83684251,Photo,Cyanocitta cristata,Blue Jay,,Chip  Gilbert,1/27/18,2018,1,27,1234,United States,South Carolina,Greenville,537 Henderson Circle,34.912,-82.249,,Unknown,,Not Used,,,,,,,S42303885,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.75,4,committed,,,3003,4505,https://macaulaylibrary.org/asset/83684251,https://ebird.org/view/checklist/S42303885,https://ebird.org/species/blujay
81449021,Photo,Cyanocitta cristata,Blue Jay,,Hélène Crête,1/10/18,2018,1,10,1330,Canada,Quebec,Bécancour,"ma cour, chemin Thibodeau, St-Grégoire",46.2317,-72.5275,,Unknown,,Not Used,,,,,,,S41808424,,,,,"Un geai bleu se pose devant ma fenêtre, le bec chargé de suif.  Un autre arrive près de lui et j'assiste à une offrande de nourriture",,,,Cyanocitta cristata,blujay,Species,18831,,,4.75,4,committed,,https://ebird.org/profile/NjA2NTA3,1757,2115,https://macaulaylibrary.org/asset/81449021,https://ebird.org/view/checklist/S41808424,https://ebird.org/species/blujay
80240361,Photo,Cyanocitta cristata,Blue Jay,,Van Remsen,1/2/18,2018,1,2,730,United States,Louisiana,Iberville,"LA: Iberville Par.; 3.7 mi. N St. Gabriel, 545 Pecan Drive",30.3108,-91.0961,,Unknown,,Not Used,,,,,,,S41553798,,,,,heavy feeder use -- unusual.,,,,Cyanocitta cristata,blujay,Species,18831,,,4.75,4,committed,,https://ebird.org/profile/MzAzMTI,2633,3477,https://macaulaylibrary.org/asset/80240361,https://ebird.org/view/checklist/S41553798,https://ebird.org/species/blujay
105130761,Photo,Cyanocitta cristata,Blue Jay,,Brad Imhoff,6/21/18,2018,6,21,725,United States,Ohio,Licking,Pinetree Drive,40.0923,-82.4816,,Adult,,Not Used,,,,,,,S46695116,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.75,4,committed,,https://ebird.org/profile/NDEwNzAz,3661,5492,https://macaulaylibrary.org/asset/105130761,https://ebird.org/view/checklist/S46695116,https://ebird.org/species/blujay
88619881,Photo,Cyanocitta cristata,Blue Jay,,Eric Michael,3/2/18,2018,3,2,830,United States,Indiana,St. Joseph,SJC-NE-Mish-Yard and Feeders,41.6481,-86.1385,,Unknown,,Not Used,,,,,,,S43420193,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.4,5,committed,,,2448,3264,https://macaulaylibrary.org/asset/88619881,https://ebird.org/view/checklist/S43420193,https://ebird.org/species/blujay
88504751,Photo,Cyanocitta cristata,Blue Jay,,Yves Dugré,3/2/18,2018,3,2,1034,Canada,Quebec,La Tuque,Zec wessonneau - secteur lac Latour,47.1544,-73.0446,,Unknown,,Not Used,,,,,,,S43324060,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.4,5,committed,,https://ebird.org/profile/Mzc1Njk1,1365,1642,https://macaulaylibrary.org/asset/88504751,https://ebird.org/view/checklist/S43324060,https://ebird.org/species/blujay
84446211,Photo,Cyanocitta cristata,Blue Jay,,Cathy Pondelicek,1/25/18,2018,1,25,1000,United States,Illinois,DuPage,"Pershing Ave/Blanchard St Downers Grove, Illinois",41.782,-88.0357,,Unknown,,Not Used,,,,,,,S42460277,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4,8,committed,,https://ebird.org/profile/Nzc2NTU2,,,https://macaulaylibrary.org/asset/84446211,https://ebird.org/view/checklist/S42460277,https://ebird.org/species/blujay
88594591,Photo,Cyanocitta cristata,Blue Jay,,Deb Carter,3/3/18,2018,3,3,800,Canada,Ontario,Kenora,"Residence, Sioux Lookout",50.081,-91.9019,,Unknown,,Not Used,,,,,,,S43417319,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4,7,committed,watermark,,1427,2048,https://macaulaylibrary.org/asset/88594591,https://ebird.org/view/checklist/S43417319,https://ebird.org/species/blujay
88619901,Photo,Cyanocitta cristata,Blue Jay,,Eric Michael,3/2/18,2018,3,2,830,United States,Indiana,St. Joseph,SJC-NE-Mish-Yard and Feeders,41.6481,-86.1385,,Unknown,,Not Used,,,,,,,S43420193,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.5,4,committed,,,2448,3264,https://macaulaylibrary.org/asset/88619901,https://ebird.org/view/checklist/S43420193,https://ebird.org/species/blujay
85541491,Photo,Cyanocitta cristata,Blue Jay,,Matthew Brown,2/11/18,2018,2,11,1200,United States,New York,Oswego,Home,43.6063,-76.1479,,Unknown,,Not Used,,,,,,,S42684844,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,4,committed,,https://ebird.org/profile/NTYzMTA2,2533,3732,https://macaulaylibrary.org/asset/85541491,https://ebird.org/view/checklist/S42684844,https://ebird.org/species/blujay
84800261,Photo,Cyanocitta cristata,Blue Jay,,Charlotte Croshaw,2/5/18,2018,2,5,925,United States,Nebraska,Dodge,1435 N Union St,41.4425,-96.4915,,Adult,,Not Used,,,,,,,S42515616,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,4,committed,,https://ebird.org/profile/MTgxNDA4,2765,4017,https://macaulaylibrary.org/asset/84800261,https://ebird.org/view/checklist/S42515616,https://ebird.org/species/blujay
83990821,Photo,Cyanocitta cristata,Blue Jay,,Silas Hernandez,1/24/18,2018,1,24,1530,United States,New Jersey,Warren,Hernandez Home,40.8534,-74.9373,,Adult,,Not Used,,,,,,,S42372807,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,4,committed,,https://ebird.org/profile/MjEyNjA4,1365,2048,https://macaulaylibrary.org/asset/83990821,https://ebird.org/view/checklist/S42372807,https://ebird.org/species/blujay
83261981,Photo,Cyanocitta cristata,Blue Jay,,Hélène Crête,1/24/18,2018,1,24,800,Canada,Quebec,Bécancour,"ma cour, chemin Thibodeau, St-Grégoire",46.2317,-72.5275,,Unknown,,Not Used,,,,,,,S42216821,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,4,committed,,https://ebird.org/profile/NjA2NTA3,2082,2522,https://macaulaylibrary.org/asset/83261981,https://ebird.org/view/checklist/S42216821,https://ebird.org/species/blujay
101662981,Photo,Cyanocitta cristata,Blue Jay,,Jeremy Coleman,4/27/18,2018,4,27,726,United States,Massachusetts,Hampshire,Norwottuck Rail Trail,42.3417,-72.488,,Adult,,Not Used,,,,,,,S44985355,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.5,4,committed,,https://ebird.org/profile/NDQ2NzIy,892,1115,https://macaulaylibrary.org/asset/101662981,https://ebird.org/view/checklist/S44985355,https://ebird.org/species/blujay
83716481,Photo,Cyanocitta cristata,Blue Jay,,Eric Zawatski,1/28/18,2018,1,28,1228,United States,Pennsylvania,Luzerne,Frances Slocum SP,41.3383,-75.8907,,Unknown,,Not Used,,,,,,,S42310159,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,5,3,committed,,https://ebird.org/profile/Mjk3NzI4,2729,3827,https://macaulaylibrary.org/asset/83716481,https://ebird.org/view/checklist/S42310159,https://ebird.org/species/blujay
81074841,Photo,Cyanocitta cristata,Blue Jay,,Joe Kwasniewski,1/6/18,2018,1,6,845,United States,Michigan,Oakland,Kensington Metropark (Oakland Co.),42.534,-83.6461,,Unknown,,Not Used,,,,,,,S41675691,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,5,3,committed,,,2894,4342,https://macaulaylibrary.org/asset/81074841,https://ebird.org/view/checklist/S41675691,https://ebird.org/species/blujay
81559021,Photo,Cyanocitta cristata,Blue Jay,,Bonnie Kinder,1/9/18,2018,1,9,1221,Canada,Ontario,Niagara,Niagara--Dufferin Islands,43.0689,-79.0708,,Unknown,,Not Used,,,,,,,S41832770,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.5,4,committed,,https://ebird.org/profile/NTY0NjI4,1537,2048,https://macaulaylibrary.org/asset/81559021,https://ebird.org/view/checklist/S41832770,https://ebird.org/species/blujay
84359671,Photo,Cyanocitta cristata,Blue Jay,,Mary Rumple,2/2/18,2018,2,2,1130,United States,Idaho,Boise,Mores Creek Rim Road (friends private residence),43.6453,-115.9838,,Unknown,,Not Used,,,,,,,S42441441,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4,5,committed,,,3456,4608,https://macaulaylibrary.org/asset/84359671,https://ebird.org/view/checklist/S42441441,https://ebird.org/species/blujay
84615741,Photo,Cyanocitta cristata,Blue Jay,,Kayann Cassidy,2/4/18,2018,2,4,1305,United States,Pennsylvania,Chester,Cassidy Yard,40.1432,-75.5643,,Unknown,,Not Used,,,,,,,S42491933,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.25,4,committed,,,1080,1618,https://macaulaylibrary.org/asset/84615741,https://ebird.org/view/checklist/S42491933,https://ebird.org/species/blujay
47351251,Photo,Cyanocitta cristata,Blue Jay,,bellemare celine,2/3/17,2017,2,3,900,Canada,Quebec,Le Domaine-du-Roy,"1260, route de Ste-Hedwidge",48.5013,-72.3324,,Unknown,,Not Used,,,,,,,S34139366,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.93877551,49,committed,,https://ebird.org/profile/NDM2ODIz,1200,1800,https://macaulaylibrary.org/asset/47351251,https://ebird.org/view/checklist/S34139366,https://ebird.org/species/blujay
59890131,Photo,Cyanocitta cristata,Blue Jay,,Emily Tornga,5/28/17,2017,5,28,1643,United States,Michigan,Iosco,Tawas Point SP,44.257,-83.4457,,Unknown,,Not Used,,,,,,,S37216737,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.46,50,committed,,https://ebird.org/profile/NjI5ODUx,2994,2994,https://macaulaylibrary.org/asset/59890131,https://ebird.org/view/checklist/S37216737,https://ebird.org/species/blujay
73006911,Photo,Cyanocitta cristata,Blue Jay,,Chi Melville,10/21/17,2017,10,21,900,United States,Wyoming,Teton,Alta - Private,43.7802,-111.0327,,Unknown,,Not Used,,,,,,,S40112644,,,,Blue Jay,Came to feeder for two days in the mornings and evenings,,,,Cyanocitta cristata,blujay,Species,18831,,,4.347826087,23,committed,,https://ebird.org/profile/NTc1MzEw,768,1024,https://macaulaylibrary.org/asset/73006911,https://ebird.org/view/checklist/S40112644,https://ebird.org/species/blujay
51931411,Photo,Cyanocitta cristata,Blue Jay,,Marjorie Watson,3/21/17,2017,3,21,730,United States,Massachusetts,Essex,Ipswich River Wildlife Sanctuary,42.6248,-70.909,,Adult,,Not Used,,,,,,,S35334043,,,,,,,,,Cyanocitta cristata,blujay,Species,20207,,,4.615384615,13,committed,,https://ebird.org/profile/MjcyNTQ5,1654,2206,https://macaulaylibrary.org/asset/51931411,https://ebird.org/view/checklist/S35334043,https://ebird.org/species/blujay
59090001,Photo,Cyanocitta cristata,Blue Jay,,Benoit Goyette,5/21/17,2017,5,21,800,Canada,Quebec,Laval,Boisé Boul.des Laurentides Nord coin Rue de Pise,45.6054,-73.7359,,Unknown,,Not Used,,,,,,,S37097092,,,,Photo par Benoît Goyette.,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.35,20,committed,habitat,,1861,3544,https://macaulaylibrary.org/asset/59090001,https://ebird.org/view/checklist/S37097092,https://ebird.org/species/blujay
66770101,Photo,Cyanocitta cristata,Blue Jay,,robert beauchamp,6/30/17,2017,6,30,928,United States,Colorado,Larimer,Colorado State University Environmental Learning Center,40.557,-105.0187,,Unknown,,Not Used,,,,,,,S37884883,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.368421053,19,committed,,https://ebird.org/profile/MjEwODMx,989,1493,https://macaulaylibrary.org/asset/66770101,https://ebird.org/view/checklist/S37884883,https://ebird.org/species/blujay
66729971,Photo,Cyanocitta cristata,Blue Jay,,Jan Thom,8/22/17,2017,8,22,1130,United States,Montana,Yellowstone,My yard - west Billings,45.7762,-108.6429,,Unknown,,Not Used,,,,,,,S38768939,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.046511628,43,committed,,https://ebird.org/profile/NjE5MzQ0,3456,4608,https://macaulaylibrary.org/asset/66729971,https://ebird.org/view/checklist/S38768939,https://ebird.org/species/blujay
66664991,Photo,Cyanocitta cristata,Blue Jay,,Donald Codling,8/21/17,2017,8,21,640,Canada,Nova Scotia,Halifax,"Codling yard, Sackville",44.7745,-63.7023,,Unknown,,Not Used,,,,,,,S38756713,,,,They do love their baths!,,,,,Cyanocitta cristata,blujay,Species,18831,,,4,56,committed,,,1913,2517,https://macaulaylibrary.org/asset/66664991,https://ebird.org/view/checklist/S38756713,https://ebird.org/species/blujay
84878861,Photo,Cyanocitta cristata,Blue Jay,,Scott Martin,11/3/17,2017,11,3,800,United States,Massachusetts,Bristol,Scott Martins Home,41.7274,-70.9725,,Unknown,,Not Used,,,,,,,S42535532,,,,,,,,,Cyanocitta cristata,blujay,Species,18831,,,4.875,8,committed,,https://ebird.org/profile/NDM0NDcy,1375,2200,https://macaulaylibrary.org/asset/84878861,https://ebird.org/view/checklist/S42535532,https://ebird.org/species/blujay
