ML Catalog #,Format,Scientific Name,Common Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),Age/Sex,Behaviors,Playback,Collected,Specimen ID,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed?,Air Temp,Water Temp,Comments,Observation Details,Class,Order,Family,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2 Display Name,Recordist 2 Profile URL,Average Community Rating,Number of Ratings,Asset State,Asset Tags,Contributor Profile URL,Original Image Height,Original Image Width,Specimen Page URL,eBird Checklist URL,ebird Species URL
48422501,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Niki Robertson,9/19/16,2016,9,19,1100,United States,Colorado,Alamosa,Great Sand Dunes NP--Pinyon Flats Campground,37.7452,-105.5033,,Adult,,Not Used,,,,,,,S34390912,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/NTMyMDc5,1119,1681,https://macaulaylibrary.org/asset/48422501,https://ebird.org/view/checklist/S34390912,https://ebird.org/species/wooscj2
45392531,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Graham Gerdeman,9/20/16,2016,9,20,1530,United States,Nevada,Clark,US-Nevada-Las Vegas-Lee Canyon Road - 36.373x-115.624,36.3733,-115.6242,,Unknown,,Not Used,,,,,,,S31721236,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/Mzc4Mjc1,2575,1719,https://macaulaylibrary.org/asset/45392531,https://ebird.org/view/checklist/S31721236,https://ebird.org/species/wooscj2
44569751,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Kent Forward,9/23/16,2016,9,23,914,United States,Arizona,Coconino,Grand Canyon NP--South Rim,36.016,-112.09,,Unknown,,Not Used,,,,,,,S31727435,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/Mjg3NDg2,3456,4608,https://macaulaylibrary.org/asset/44569751,https://ebird.org/view/checklist/S31727435,https://ebird.org/species/wooscj2
44124681,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,Chris Wood,12/29/16,2016,12,29,832,United States,Colorado,Douglas,Roxborough SP,39.4295,-105.0694,,Unknown,,Not Used,,,,,,,S33270813,,,,,,,,,Aphelocoma woodhouseii,wooscj1,Group,18848,,,4.5,2,committed,,https://ebird.org/profile/MTQ3NzQ,2347,3911,https://macaulaylibrary.org/asset/44124681,https://ebird.org/view/checklist/S33270813,https://ebird.org/species/wooscj2
42657311,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Antonio Xeira,8/11/16,2016,8,11,1030,United States,Arizona,Coconino,Grand Canyon NP--Mather Point,36.0612,-112.1085,,Adult,,Not Used,,,,,,,S31067907,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/NTAxMzI0,1201,1600,https://macaulaylibrary.org/asset/42657311,https://ebird.org/view/checklist/S31067907,https://ebird.org/species/wooscj2
38788371,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,James Rieman,10/15/16,2016,10,15,700,United States,Arizona,Yavapai,Bell Rock Trail,34.7917,-111.7615,,Unknown,,Not Used,,,,,,,S32332200,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,18847.5,,,4.5,2,committed,,https://ebird.org/profile/MjgxMDEy,3053,4575,https://macaulaylibrary.org/asset/38788371,https://ebird.org/view/checklist/S32332200,https://ebird.org/species/wooscj2
38782411,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,James Rieman,10/14/16,2016,10,14,1600,United States,Arizona,Yavapai,Bell Rock Trail,34.7917,-111.7615,,Unknown,,Not Used,,,,,,,S32331409,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/MjgxMDEy,1995,2994,https://macaulaylibrary.org/asset/38782411,https://ebird.org/view/checklist/S32331409,https://ebird.org/species/wooscj2
33908181,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Jay Langford,8/31/16,2016,8,31,900,United States,Utah,Salt Lake,84106 Salt Lake City,40.7052,-111.8559,,Unknown,,Not Used,,,,,,,S31367054,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/NDc4NDI,3153,4730,https://macaulaylibrary.org/asset/33908181,https://ebird.org/view/checklist/S31367054,https://ebird.org/species/wooscj2
33095290,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Jay Langford,8/19/16,2016,8,19,1604,United States,Utah,Salt Lake,84106 Salt Lake City,40.7052,-111.8559,,Unknown,,Not Used,,,,,,,S31170269,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/NDc4NDI,3090,4635,https://macaulaylibrary.org/asset/33095290,https://ebird.org/view/checklist/S31170269,https://ebird.org/species/wooscj2
33062501,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Charity Hagen,6/27/16,2016,6,27,1230,United States,Arizona,Yavapai,Red Rock SP,34.8117,-111.8289,,Adult,,Not Used,,,,,,,S31190457,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,watermark,https://ebird.org/profile/MjI3ODc3,2105,4139,https://macaulaylibrary.org/asset/33062501,https://ebird.org/view/checklist/S31190457,https://ebird.org/species/wooscj2
31943171,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Ruben Ayala,7/30/16,2016,7,30,1028,United States,Texas,Bexar,Eva Jane Neighborhood - Private,29.7338,-98.4168,,Unknown,,Not Used,,,,,,,S30916327,,,,,Juveniles,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,,795,864,https://macaulaylibrary.org/asset/31943171,https://ebird.org/view/checklist/S30916327,https://ebird.org/species/wooscj2
24759381,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Edward Plumer,2/20/16,2016,2,20,1345,United States,Texas,Blanco,Pedernales Falls State Park--Bird Blind area,30.3253,-98.2556,,Unknown,,Not Used,,,,,,,S27715491,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,https://ebird.org/profile/NTQ1MDM4,1800,1350,https://macaulaylibrary.org/asset/24759381,https://ebird.org/view/checklist/S27715491,https://ebird.org/species/wooscj2
23774831,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,annette gibert hansen,1/29/16,2016,1,29,840,United States,Utah,Salt Lake,"9th Avenue, West end",40.7797,-111.8827,,Unknown,,Not Used,,,,,,,S27190331,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,,2675,3593,https://macaulaylibrary.org/asset/23774831,https://ebird.org/view/checklist/S27190331,https://ebird.org/species/wooscj2
22956151,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,Chris Wood,1/8/16,2016,1,8,1514,United States,Colorado,Jefferson,Red Rocks Park,39.6655,-105.2056,,Unknown,,Not Used,,,,,,,S26780299,,,,,,,,,Aphelocoma woodhouseii,wooscj1,Group,20226,,,4.5,2,committed,,https://ebird.org/profile/MTQ3NzQ,2289,3432,https://macaulaylibrary.org/asset/22956151,https://ebird.org/view/checklist/S26780299,https://ebird.org/species/wooscj2
90318291,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Marie O'Neill,4/10/16,2016,4,10,854,United States,Arizona,Cochise,Portal,31.9136,-109.1408,,Adult,,Not Used,,,,,,,S43761930,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,18847.5,,,4,2,committed,,https://ebird.org/profile/NDk4MDg5,1356,2048,https://macaulaylibrary.org/asset/90318291,https://ebird.org/view/checklist/S43761930,https://ebird.org/species/wooscj2
90521121,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Ken Oeser,4/3/15,2015,4,3,930,United States,Utah,Garfield,Grand Staircase-Escalante NM -- Lower Calf Creek Trail,37.8221,-111.4184,,Unknown,,Not Used,,,,,,,S22748333,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,18847.5,,,4.333333333,3,committed,,https://ebird.org/profile/MjM4NTgz,2321,3479,https://macaulaylibrary.org/asset/90521121,https://ebird.org/view/checklist/S22748333,https://ebird.org/species/wooscj2
42219861,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Gwen Lanning,10/2/15,2015,10,2,1620,United States,Texas,Edwards,Indian Creek,29.8583,-100.3167,,Unknown,,Not Used,,,,,,,S25393576,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,,1493,1671,https://macaulaylibrary.org/asset/42219861,https://ebird.org/view/checklist/S25393576,https://ebird.org/species/wooscj2
22628961,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Craig Thayer,12/31/15,2015,12,31,810,United States,Arizona,Pima,Catalina SP,32.4186,-110.9293,,Unknown,,Not Used,,,,,,,S26559105,,,,,Observed near entrance to Campground A (usual winter location),,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,,2002,2150,https://macaulaylibrary.org/asset/22628961,https://ebird.org/view/checklist/S26559105,https://ebird.org/species/wooscj2
21256971,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,sam hough,11/22/15,2015,11,22,910,United States,Arizona,Yavapai,sng home,34.8468,-111.8729,,Unknown,,Not Used,,,,,,,S25954410,,,,Western Scrub-Jay - Adult (Woodhouse's),,,,,Aphelocoma woodhouseii,wooscj1,Group,18848,,,4.5,2,committed,,https://ebird.org/profile/MzI0MTgy,1537,1985,https://macaulaylibrary.org/asset/21256971,https://ebird.org/view/checklist/S25954410,https://ebird.org/species/wooscj2
21256961,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,sam hough,11/22/15,2015,11,22,910,United States,Arizona,Yavapai,sng home,34.8468,-111.8729,,Unknown,,Not Used,,,,,,,S25954410,,,,Western Scrub-Jay - Adult (Woodhouse's),,,,,Aphelocoma woodhouseii,wooscj1,Group,18848,,,4.5,2,committed,,https://ebird.org/profile/MzI0MTgy,1326,1713,https://macaulaylibrary.org/asset/21256961,https://ebird.org/view/checklist/S25954410,https://ebird.org/species/wooscj2
21256921,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,sam hough,11/22/15,2015,11,22,910,United States,Arizona,Yavapai,sng home,34.8468,-111.8729,,Unknown,,Not Used,,,,,,,S25954410,,,,Western Scrub-Jay - Adult (Woodhouse's),,,,,Aphelocoma woodhouseii,wooscj1,Group,18848,,,4.5,2,committed,,https://ebird.org/profile/MzI0MTgy,1159,1508,https://macaulaylibrary.org/asset/21256921,https://ebird.org/view/checklist/S25954410,https://ebird.org/species/wooscj2
20956531,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Josh King,5/4/15,2015,5,4,0,United States,Utah,Washington,Zion NP -- Taylor Creek Trail,37.4644,-113.1913,,Unknown,,Not Used,,,,,,,S23389111,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4.5,2,committed,,,3672,4896,https://macaulaylibrary.org/asset/20956531,https://ebird.org/view/checklist/S23389111,https://ebird.org/species/wooscj2
34892921,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Tim Avery,3/10/15,2015,3,10,1355,United States,Utah,Salt Lake,Dimple Dell Park,40.5614,-111.8305,,Unknown,,Not Used,,,,,,,S22285217,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4,2,committed,,https://ebird.org/profile/NTc5ODQ,504,720,https://macaulaylibrary.org/asset/34892921,https://ebird.org/view/checklist/S22285217,https://ebird.org/species/wooscj2
32245761,Photo,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,,Shawn Billerman,5/2/15,2015,5,2,1146,United States,Colorado,Jefferson,Red Rocks Park,39.6655,-105.2056,,Unknown,,Not Used,,,,,,,S23183845,,,,,,,,,Aphelocoma woodhouseii,wooscj2,Species,20225,,,4,2,committed,,https://ebird.org/profile/MTA4ODQ2,2009,3053,https://macaulaylibrary.org/asset/32245761,https://ebird.org/view/checklist/S23183845,https://ebird.org/species/wooscj2
31638621,Photo,Aphelocoma woodhouseii [woodhouseii Group],Woodhouse's Scrub-Jay (Woodhouse's),,Chris Wood,12/20/15,2015,12,20,1601,United States,Texas,Jeff Davis,Davis Mountains  SP (FWTX 23),30.5963,-103.9347,,Adult,,Not Used,,,,,,,S26383869,,,,,,,,,Aphelocoma woodhouseii,wooscj1,Group,20226,,,4,2,committed,,https://ebird.org/profile/MTQ3NzQ,1012,1686,https://macaulaylibrary.org/asset/31638621,https://ebird.org/view/checklist/S26383869,https://ebird.org/species/wooscj2
