ML Catalog #,Format,Scientific Name,Common Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),Age/Sex,Behaviors,Playback,Collected,Specimen ID,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed?,Air Temp,Water Temp,Comments,Observation Details,Class,Order,Family,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2 Display Name,Recordist 2 Profile URL,Average Community Rating,Number of Ratings,Asset State,Asset Tags,Contributor Profile URL,Original Image Height,Original Image Width,Specimen Page URL,eBird Checklist URL,ebird Species URL
33832231,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Sam Heinrich,2/19/16,2016,2,19,832,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S27683921,,,,,"2 green trail, 3 scrub-jay trail",,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.666666667,6,committed,,https://ebird.org/profile/Mzc1Nzgw,2392,3816,https://macaulaylibrary.org/asset/33832231,https://ebird.org/view/checklist/S27683921,https://ebird.org/species/flsjay
42136981,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Peter Hawrylyshyn,12/9/16,2016,12,9,1345,United States,Florida,Lee,Scrub Jay-Cape Coral,26.7007,-82.0008,,Adult,,Not Used,,,,,,,S32937417,,,,,Known site . Accurate count - - all seen at same time.  At least two were banded,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.6,5,committed,,https://ebird.org/profile/NDAzMTQ0,4741,3161,https://macaulaylibrary.org/asset/42136981,https://ebird.org/view/checklist/S32937417,https://ebird.org/species/flsjay
42136991,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Peter Hawrylyshyn,12/9/16,2016,12,9,1345,United States,Florida,Lee,Scrub Jay-Cape Coral,26.7007,-82.0008,,Adult,,Not Used,,,,,,,S32937417,,,,,Known site . Accurate count - - all seen at same time.  At least two were banded,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.75,4,committed,,https://ebird.org/profile/NDAzMTQ0,2805,4208,https://macaulaylibrary.org/asset/42136991,https://ebird.org/view/checklist/S32937417,https://ebird.org/species/flsjay
77815361,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,WS Barbour,1/17/16,2016,1,17,1120,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Adult,,Not Used,,,,,,,S26971226,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.666666667,3,committed,,https://ebird.org/profile/NTQ4OTE3,2700,3600,https://macaulaylibrary.org/asset/77815361,https://ebird.org/view/checklist/S26971226,https://ebird.org/species/flsjay
70327841,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Griffin Richards,3/24/16,2016,3,24,1325,United States,Florida,Volusia,Lyonia Preserve,28.9238,-81.2266,,Unknown,,Not Used,,,,,,,S28519614,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.666666667,3,committed,,https://ebird.org/profile/NDI3NTYz,3456,5184,https://macaulaylibrary.org/asset/70327841,https://ebird.org/view/checklist/S28519614,https://ebird.org/species/flsjay
38222791,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick J. Blake,10/25/16,2016,10,25,935,United States,Florida,Highlands,Lake Wales Ridge Wildlife and Environmental Area--Carter Creek Tract,27.5267,-81.4097,,Adult,,Not Used,,,,,,,S32227054,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.666666667,3,committed,,https://ebird.org/profile/MTg1MzU5,2724,4087,https://macaulaylibrary.org/asset/38222791,https://ebird.org/view/checklist/S32227054,https://ebird.org/species/flsjay
70216891,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Sam Heinrich,2/19/16,2016,2,19,832,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S27683921,,,,edited,"2 green trail, 3 scrub-jay trail",,,,Aphelocoma coerulescens,flsjay,Species,20214,,,5,2,committed,,https://ebird.org/profile/Mzc1Nzgw,2392,3816,https://macaulaylibrary.org/asset/70216891,https://ebird.org/view/checklist/S27683921,https://ebird.org/species/flsjay
43963541,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Amanda Guercio,4/15/16,2016,4,15,1045,United States,Florida,Brevard,Dicerandra Scrub Sanctuary,28.5528,-80.8128,,Unknown,,Not Used,,,,,,,S29056576,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,2,committed,,https://ebird.org/profile/MjM5NDQ3,2247,3383,https://macaulaylibrary.org/asset/43963541,https://ebird.org/view/checklist/S29056576,https://ebird.org/species/flsjay
43436191,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Mark Hughes,12/24/16,2016,12,24,1030,United States,Florida,Brevard,Merritt Island NWR (Please consider using more specific locations),28.6629,-80.7234,,Unknown,,Not Used,,,,,,,S33186261,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,2,committed,,,1509,2204,https://macaulaylibrary.org/asset/43436191,https://ebird.org/view/checklist/S33186261,https://ebird.org/species/flsjay
42277091,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Joseph Pescatore,4/21/16,2016,4,21,831,United States,Florida,Indian River,St. Sebastian River Preserve SP--South,27.7799,-80.527,,Unknown,,Not Used,,,,,,,S29098598,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,2,committed,,https://ebird.org/profile/MTcxMDY1,3325,3233,https://macaulaylibrary.org/asset/42277091,https://ebird.org/view/checklist/S29098598,https://ebird.org/species/flsjay
39128291,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Dan  Vickers,11/5/16,2016,11,5,1048,United States,Florida,Lee,Elaine Avenue at 47th Street,26.659,-81.6683,,Unknown,,Not Used,,,,,,,S32378786,,,,,Residents,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,2,committed,,https://ebird.org/profile/MTk3NzAy,1200,1200,https://macaulaylibrary.org/asset/39128291,https://ebird.org/view/checklist/S32378786,https://ebird.org/species/flsjay
22695481,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Herb Elliott,1/2/16,2016,1,2,1111,United States,Florida,Brevard,Merritt Island NWR--Scrub Trail,28.6948,-80.7159,,Unknown,,Not Used,,,,,,,S26609004,,,,"Florida Scrub-Jay, Merritt Island NWR--Scrub Trail, Brevard County, Florida, US, January 2, 2016, Herb Elliott",,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,2,committed,,,2143,3833,https://macaulaylibrary.org/asset/22695481,https://ebird.org/view/checklist/S26609004,https://ebird.org/species/flsjay
35589631,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick J. Blake,9/20/16,2016,9,20,1135,United States,Florida,Highlands,Lake Wales Ridge Wildlife and Environmental Area--Carter Creek Tract,27.5267,-81.4097,,Adult,,Not Used,,,,,,,S31677684,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,3,committed,,https://ebird.org/profile/MTg1MzU5,3057,4585,https://macaulaylibrary.org/asset/35589631,https://ebird.org/view/checklist/S31677684,https://ebird.org/species/flsjay
54035281,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Ross Bowie,3/8/16,2016,3,8,1156,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Unknown,,Not Used,,,,,,,S35849842,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.5,2,committed,,,3240,4320,https://macaulaylibrary.org/asset/54035281,https://ebird.org/view/checklist/S35849842,https://ebird.org/species/flsjay
43047011,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Frank Salmon,12/17/16,2016,12,17,620,United States,Florida,Seminole,Black Bear Wilderness Area,28.8392,-81.3582,,Unknown,,Not Used,,,,,,,S33121777,,,,,"Observed at Yankee Lake.  We found 4 of the 6 individuals that are found here.  These are well known, and managed, set of families.",,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.5,2,committed,,https://ebird.org/profile/NDM5NzI4,1790,1600,https://macaulaylibrary.org/asset/43047011,https://ebird.org/view/checklist/S33121777,https://ebird.org/species/flsjay
39155311,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Tal Pipkin,11/6/16,2016,11,6,800,United States,Florida,Hillsborough,Golden Aster Scrub Nature Preserve,27.8215,-82.3536,,Unknown,,Not Used,,,,,,,S32404593,,,,...a family of three were foraging around on the east side of the small lake...,...image included for verification...,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.5,2,committed,,https://ebird.org/profile/NjM2MjE4,1977,2965,https://macaulaylibrary.org/asset/39155311,https://ebird.org/view/checklist/S32404593,https://ebird.org/species/flsjay
28683161,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Camille Merrell,5/13/16,2016,5,13,1735,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Adult,,Not Used,,,,,,,S29619671,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.5,2,committed,,https://ebird.org/profile/NjMyMzY1,1680,2800,https://macaulaylibrary.org/asset/28683161,https://ebird.org/view/checklist/S29619671,https://ebird.org/species/flsjay
77815241,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,WS Barbour,1/17/16,2016,1,17,1120,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Adult,,Not Used,,,,,,,S26971226,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,3.666666667,3,committed,,https://ebird.org/profile/NTQ4OTE3,2700,3600,https://macaulaylibrary.org/asset/77815241,https://ebird.org/view/checklist/S26971226,https://ebird.org/species/flsjay
77815381,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,WS Barbour,1/17/16,2016,1,17,1120,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Adult,,Not Used,,,,,,,S26971226,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/NTQ4OTE3,2400,3200,https://macaulaylibrary.org/asset/77815381,https://ebird.org/view/checklist/S26971226,https://ebird.org/species/flsjay
77815251,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,WS Barbour,1/17/16,2016,1,17,1120,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Adult,,Not Used,,,,,,,S26971226,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/NTQ4OTE3,2700,3600,https://macaulaylibrary.org/asset/77815251,https://ebird.org/view/checklist/S26971226,https://ebird.org/species/flsjay
73988111,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Noah Strycker,1/23/16,2016,1,23,928,United States,Florida,Brevard,US-FL-Orlando-Kennedy Space Center - 28.6526x-80.7022,28.6526,-80.7022,,Unknown,,Not Used,,,,,,,S27266848,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MjM2NDMw,800,1200,https://macaulaylibrary.org/asset/73988111,https://ebird.org/view/checklist/S27266848,https://ebird.org/species/flsjay
42568451,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Karmela Moneta,12/14/16,2016,12,14,1112,United States,Florida,Lee,US-FL-Cape Coral-1201 NW 26th St ,26.7007,-81.999,,Unknown,,Not Used,,,,,,,S33016416,,,,,Pictures to follow.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/Mjc5NjIy,2417,3534,https://macaulaylibrary.org/asset/42568451,https://ebird.org/view/checklist/S33016416,https://ebird.org/species/flsjay
39338091,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick Maurice,11/5/16,2016,11,5,1048,United States,Florida,Lee,Elaine Avenue at 47th Street,26.659,-81.6683,,Unknown,,Not Used,,,,,,,S32378799,,,,,Residents,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MjM4Mzg0,2305,2092,https://macaulaylibrary.org/asset/39338091,https://ebird.org/view/checklist/S32378799,https://ebird.org/species/flsjay
22695521,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Herb Elliott,1/2/16,2016,1,2,1111,United States,Florida,Brevard,Merritt Island NWR--Scrub Trail,28.6948,-80.7159,,Unknown,,Not Used,,,,,,,S26609004,,,,"Florida Scrub-Jay, Merritt Island NWR--Scrub Trail, Brevard County, Florida, US, January 2, 2016, Herb Elliott",,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,2826,4294,https://macaulaylibrary.org/asset/22695521,https://ebird.org/view/checklist/S26609004,https://ebird.org/species/flsjay
22695471,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Herb Elliott,1/2/16,2016,1,2,1111,United States,Florida,Brevard,Merritt Island NWR--Scrub Trail,28.6948,-80.7159,,Unknown,,Not Used,,,,,,,S26609004,,,,"Florida Scrub-Jay, Merritt Island NWR--Scrub Trail, Brevard County, Florida, US, January 2, 2016, Herb Elliott",,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,2287,3681,https://macaulaylibrary.org/asset/22695471,https://ebird.org/view/checklist/S26609004,https://ebird.org/species/flsjay
61489271,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Kevin Ebert,1/23/16,2016,1,23,1343,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Unknown,,Not Used,,,,,,,S27072832,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MzE2NTIz,2848,4272,https://macaulaylibrary.org/asset/61489271,https://ebird.org/view/checklist/S27072832,https://ebird.org/species/flsjay
43436181,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Mark Hughes,12/24/16,2016,12,24,1030,United States,Florida,Brevard,Merritt Island NWR (Please consider using more specific locations),28.6629,-80.7234,,Unknown,,Not Used,,,,,,,S33186261,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,1298,1679,https://macaulaylibrary.org/asset/43436181,https://ebird.org/view/checklist/S33186261,https://ebird.org/species/flsjay
39338121,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick Maurice,11/5/16,2016,11,5,1048,United States,Florida,Lee,Elaine Avenue at 47th Street,26.659,-81.6683,,Unknown,,Not Used,,,,,,,S32378799,,,,,Residents,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MjM4Mzg0,2924,4117,https://macaulaylibrary.org/asset/39338121,https://ebird.org/view/checklist/S32378799,https://ebird.org/species/flsjay
39338111,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick Maurice,11/5/16,2016,11,5,1048,United States,Florida,Lee,Elaine Avenue at 47th Street,26.659,-81.6683,,Unknown,,Not Used,,,,,,,S32378799,,,,,Residents,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MjM4Mzg0,2256,3535,https://macaulaylibrary.org/asset/39338111,https://ebird.org/view/checklist/S32378799,https://ebird.org/species/flsjay
38222771,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Patrick J. Blake,10/25/16,2016,10,25,935,United States,Florida,Highlands,Lake Wales Ridge Wildlife and Environmental Area--Carter Creek Tract,27.5267,-81.4097,,Adult,,Not Used,,,,,,,S32227054,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,https://ebird.org/profile/MTg1MzU5,2592,3888,https://macaulaylibrary.org/asset/38222771,https://ebird.org/view/checklist/S32227054,https://ebird.org/species/flsjay
22154091,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Frank Salmon,12/19/15,2015,12,19,703,United States,Florida,Seminole,"US-Florida-Sanford - 28.851x-81.373 - Dec 19, 2015 7:03 AM",28.8505,-81.3731,,Unknown,,Not Used,,,,,,,S26363906,,,,,5 specimens known here (Yankee Lake)... banded and have photos.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4.5,2,committed,,https://ebird.org/profile/NDM5NzI4,1149,1600,https://macaulaylibrary.org/asset/22154091,https://ebird.org/view/checklist/S26363906,https://ebird.org/species/flsjay
20958781,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Alex Burdo,11/9/15,2015,11,9,828,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S25780691,,,,,**Awesome; my favorite bird. We had another great time watching three individuals forage nearby. This species is declining at an alarming rate in the park. I hope all visitors to the park will treat these birds with care and respect. Many photos and recordings obtained.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,3187,5184,https://macaulaylibrary.org/asset/20958781,https://ebird.org/view/checklist/S25780691,https://ebird.org/species/flsjay
20958731,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Alex Burdo,11/9/15,2015,11,9,828,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S25780691,,,,,**Awesome; my favorite bird. We had another great time watching three individuals forage nearby. This species is declining at an alarming rate in the park. I hope all visitors to the park will treat these birds with care and respect. Many photos and recordings obtained.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,4812,3269,https://macaulaylibrary.org/asset/20958731,https://ebird.org/view/checklist/S25780691,https://ebird.org/species/flsjay
20958721,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Alex Burdo,11/9/15,2015,11,9,828,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S25780691,,,,,**Awesome; my favorite bird. We had another great time watching three individuals forage nearby. This species is declining at an alarming rate in the park. I hope all visitors to the park will treat these birds with care and respect. Many photos and recordings obtained.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,2607,5110,https://macaulaylibrary.org/asset/20958721,https://ebird.org/view/checklist/S25780691,https://ebird.org/species/flsjay
20958711,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Alex Burdo,11/9/15,2015,11,9,828,United States,Florida,Sarasota,Oscar Scherer SP,27.1734,-82.4664,,Unknown,,Not Used,,,,,,,S25780691,,,,,**Awesome; my favorite bird. We had another great time watching three individuals forage nearby. This species is declining at an alarming rate in the park. I hope all visitors to the park will treat these birds with care and respect. Many photos and recordings obtained.,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,4,2,committed,,,2345,3948,https://macaulaylibrary.org/asset/20958711,https://ebird.org/view/checklist/S25780691,https://ebird.org/species/flsjay
88398921,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Gary Leavens,1/31/15,2015,1,31,1618,United States,Florida,Brevard,"US-FL - 28.6848x-80.7220 - Jan 31, 2015, 4:19 PM",28.6848,-80.722,,Adult,,Not Used,,,,,,,S21616693,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,20214,,,4,2,committed,,https://ebird.org/profile/MzQ2MjY0,646,1271,https://macaulaylibrary.org/asset/88398921,https://ebird.org/view/checklist/S21616693,https://ebird.org/species/flsjay
92366311,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Dave Allen,1/22/15,2015,1,22,600,United States,Florida,Brevard,Merritt Island,28.2947,-80.6616,,Unknown,,Not Used,,,,,,,S44153585,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,1,committed,,https://ebird.org/profile/NDkxODUz,2358,1500,https://macaulaylibrary.org/asset/92366311,https://ebird.org/view/checklist/S44153585,https://ebird.org/species/flsjay
62881311,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Bryan White,12/15/15,2015,12,15,1056,United States,Florida,Brevard,Merritt Island NWR--Scrub Trail,28.6948,-80.7159,,Unknown,,Not Used,,,,,,,S26316996,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,1,committed,,https://ebird.org/profile/MzUxNTY3,1205,2048,https://macaulaylibrary.org/asset/62881311,https://ebird.org/view/checklist/S26316996,https://ebird.org/species/flsjay
53013491,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Alexander Patia,10/29/15,2015,10,29,714,United States,Florida,Martin,Jonathan Dickinson SP,27.0011,-80.146,,Unknown,,Not Used,,,,,,,S25614448,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,1,committed,,https://ebird.org/profile/NDQxNDMw,3264,4928,https://macaulaylibrary.org/asset/53013491,https://ebird.org/view/checklist/S25614448,https://ebird.org/species/flsjay
42136131,Photo,Aphelocoma coerulescens,Florida Scrub-Jay,,Philip Kline,4/15/15,2015,4,15,1854,United States,Florida,Brevard,Helen and Allan Cruickshank Sanctuary,28.2938,-80.7073,,Unknown,,Not Used,,,,,,,S22900058,,,,,,,,,Aphelocoma coerulescens,flsjay,Species,18837,,,5,1,committed,,https://ebird.org/profile/NDEwNzQ,2934,2347,https://macaulaylibrary.org/asset/42136131,https://ebird.org/view/checklist/S22900058,https://ebird.org/species/flsjay
